date,year,strPeriod,msa,ratio
2007-04-01,2007,200704,New York,-0.2660832338011625
2007-05-01,2007,200705,New York,-0.27908977190799167
2007-06-01,2007,200706,New York,-0.2936793437975158
2007-07-01,2007,200707,New York,-0.30352767214936094
2007-08-01,2007,200708,New York,-0.31907732292769353
2007-09-01,2007,200709,New York,-0.32716105432931464
2007-10-01,2007,200710,New York,-0.3366910678651873
2007-11-01,2007,200711,New York,-0.34279394672904395
2007-12-01,2007,200712,New York,-0.3547602625050228
2008-01-01,2008,200801,New York,-0.36370593040642163
2008-02-01,2008,200802,New York,-0.37358736990563735
2008-03-01,2008,200803,New York,-0.3806929391720075
2008-04-01,2008,200804,New York,-0.3924478766353472
2008-05-01,2008,200805,New York,-0.40164751257965836
2008-06-01,2008,200806,New York,-0.4137733484525583
2008-07-01,2008,200807,New York,-0.43440097764325714
2008-08-01,2008,200808,New York,-0.4481482785982145
2008-09-01,2008,200809,New York,-0.4569273772858047
2008-10-01,2008,200810,New York,-0.472528180328327
2008-11-01,2008,200811,New York,-0.4883759660196265
2008-12-01,2008,200812,New York,-0.5042143175154834
2009-01-01,2009,200901,New York,-0.5167109770296276
2009-02-01,2009,200902,New York,-0.5314502957940457
2009-03-01,2009,200903,New York,-0.5543613534755538
2009-04-01,2009,200904,New York,-0.5739210671386061
2009-05-01,2009,200905,New York,-0.5782792142097213
2009-06-01,2009,200906,New York,-0.5818055275941871
2009-07-01,2009,200907,New York,-0.5812572920699886
2009-08-01,2009,200908,New York,-0.581481558294441
2009-09-01,2009,200909,New York,-0.579793242113432
2009-10-01,2009,200910,New York,-0.5789950143629614
2009-11-01,2009,200911,New York,-0.587114663261624
2009-12-01,2009,200912,New York,-0.5867763014427974
2010-01-01,2010,201001,New York,-0.5850785090632984
2010-02-01,2010,201002,New York,-0.5860060011900705
2010-03-01,2010,201003,New York,-0.5910442675528191
2010-04-01,2010,201004,New York,-0.5936700042506109
2010-05-01,2010,201005,New York,-0.5935857245285279
2010-06-01,2010,201006,New York,-0.5958574119178826
2010-07-01,2010,201007,New York,-0.600243522294245
2010-08-01,2010,201008,New York,-0.6100999391363633
2010-09-01,2010,201009,New York,-0.6122809864314993
2010-10-01,2010,201010,New York,-0.6281975395836268
2010-11-01,2010,201011,New York,-0.6309048766602228
2010-12-01,2010,201012,New York,-0.6341913012444191
2011-01-01,2011,201101,New York,-0.6376596836569677
2011-02-01,2011,201102,New York,-0.6420708473348871
2011-03-01,2011,201103,New York,-0.6533256566119636
2011-04-01,2011,201104,New York,-0.6462320558904935
2011-05-01,2011,201105,New York,-0.6492563259957054
2011-06-01,2011,201106,New York,-0.6563444181390841
2011-07-01,2011,201107,New York,-0.655116334425232
2011-08-01,2011,201108,New York,-0.6601623041334248
2011-09-01,2011,201109,New York,-0.6595240650299914
2011-10-01,2011,201110,New York,-0.6733840411717278
2011-11-01,2011,201111,New York,-0.6792467245861165
2011-12-01,2011,201112,New York,-0.6868358121537232
2012-01-01,2012,201201,New York,-0.695327809344648
2012-02-01,2012,201202,New York,-0.7005829976841671
2012-03-01,2012,201203,New York,-0.7063220719235446
2012-04-01,2012,201204,New York,-0.7059005818406403
2012-05-01,2012,201205,New York,-0.7055920783097349
2012-06-01,2012,201206,New York,-0.702683823521216
2012-07-01,2012,201207,New York,-0.7047329877966053
2012-08-01,2012,201208,New York,-0.7055397725722177
2012-09-01,2012,201209,New York,-0.705930790155497
2012-10-01,2012,201210,New York,-0.7090404308710854
2012-11-01,2012,201211,New York,-0.7128739854816875
2012-12-01,2012,201212,New York,-0.7139613732908643
2013-01-01,2013,201301,New York,-0.7156197554251245
2013-02-01,2013,201302,New York,-0.7153425163271994
2013-03-01,2013,201303,New York,-0.7237571101330937
2013-04-01,2013,201304,New York,-0.7137627493915515
2013-05-01,2013,201305,New York,-0.709742537781409
2013-06-01,2013,201306,New York,-0.7049194703109061
2013-07-01,2013,201307,New York,-0.700927407923924
2013-08-01,2013,201308,New York,-0.6991761654781081
2013-09-01,2013,201309,New York,-0.6927068919823194
2013-10-01,2013,201310,New York,-0.6896817123847594
2013-11-01,2013,201311,New York,-0.6852329514174498
2013-12-01,2013,201312,New York,-0.6859876670528058
2014-01-01,2014,201401,New York,-0.6856588098200236
2014-02-01,2014,201402,New York,-0.683351644533368
2014-03-01,2014,201403,New York,-0.6871836518356496
2014-04-01,2014,201404,New York,-0.6932934483251847
2014-05-01,2014,201405,New York,-0.6958839020022269
2014-06-01,2014,201406,New York,-0.6931503417699059
2014-07-01,2014,201407,New York,-0.6923083999719637
2014-08-01,2014,201408,New York,-0.69555106595962
2014-09-01,2014,201409,New York,-0.6964900334404192
2014-10-01,2014,201410,New York,-0.6982478700001149
2014-11-01,2014,201411,New York,-0.7031354506436678
2014-12-01,2014,201412,New York,-0.699324435088176
2015-01-01,2015,201501,New York,-0.6973579371085252
2015-02-01,2015,201502,New York,-0.695483545819191
2015-03-01,2015,201503,New York,-0.6989855755102194
2015-04-01,2015,201504,New York,-0.6935408384681052
2015-05-01,2015,201505,New York,-0.6947645481462095
2015-06-01,2015,201506,New York,-0.6949499851457199
2015-07-01,2015,201507,New York,-0.6976204034108981
2015-08-01,2015,201508,New York,-0.6985915108481766
2015-09-01,2015,201509,New York,-0.7050471146973543
2015-10-01,2015,201510,New York,-0.7073521883829956
2015-11-01,2015,201511,New York,-0.7065720358948582
2015-12-01,2015,201512,New York,-0.7092821200120101
2016-01-01,2016,201601,New York,-0.7113128253027465
2016-02-01,2016,201602,New York,-0.7133874381153689
2016-03-01,2016,201603,New York,-0.7113858648992784
2016-04-01,2016,201604,New York,-0.7082087633277974
2016-05-01,2016,201605,New York,-0.7099442287352895
2016-06-01,2016,201606,New York,-0.7073776005792123
2016-07-01,2016,201607,New York,-0.7073991588752033
2016-08-01,2016,201608,New York,-0.7067080352953088
2016-09-01,2016,201609,New York,-0.7088281880790852
2016-10-01,2016,201610,New York,-0.7126946183324332
2016-11-01,2016,201611,New York,-0.7078317291385536
2016-12-01,2016,201612,New York,-0.7084437327746125
2017-01-01,2017,201701,New York,-0.7017406597453109
2017-02-01,2017,201702,New York,-0.7008991212686233
2017-03-01,2017,201703,New York,-0.696788769528812
2017-04-01,2017,201704,New York,-0.6937993892040089
2017-05-01,2017,201705,New York,-0.6945427220887463
2017-06-01,2017,201706,New York,-0.6951622658550338
2017-07-01,2017,201707,New York,-0.6913904611692718
2017-08-01,2017,201708,New York,-0.6903842981841981
2017-09-01,2017,201709,New York,-0.6833224263573205
2017-10-01,2017,201710,New York,-0.6804697922470098
2017-11-01,2017,201711,New York,-0.6777535898116289
2017-12-01,2017,201712,New York,-0.676545437268607
2018-01-01,2018,201801,New York,-0.6742138660141679
2018-02-01,2018,201802,New York,-0.6681804137630181
2018-03-01,2018,201803,New York,-0.6708219684975356
2018-04-01,2018,201804,New York,-0.6735077602634263
2018-05-01,2018,201805,New York,-0.6737782033355932
2018-06-01,2018,201806,New York,-0.6716392385606849
2018-07-01,2018,201807,New York,-0.6724094286647855
2018-08-01,2018,201808,New York,-0.6736393752755454
2018-09-01,2018,201809,New York,-0.6687716088146942
2018-10-01,2018,201810,New York,-0.6693079424533277
2018-11-01,2018,201811,New York,-0.6701439240880855
2018-12-01,2018,201812,New York,-0.6696004238257984
2019-01-01,2019,201901,New York,-0.6711330610633155
2019-02-01,2019,201902,New York,-0.6739520887353505
2019-03-01,2019,201903,New York,-0.6812109364332768
2019-04-01,2019,201904,New York,-0.6874037669720643
2019-05-01,2019,201905,New York,-0.6888821224279136
2019-06-01,2019,201906,New York,-0.6919319816310372
2019-07-01,2019,201907,New York,-0.6941157626890861
2019-08-01,2019,201908,New York,-0.6928835351846923
2019-09-01,2019,201909,New York,-0.6927036061034366
2019-10-01,2019,201910,New York,-0.6878697609553326
2019-11-01,2019,201911,New York,-0.691604089143115
2019-12-01,2019,201912,New York,-0.6900101013586548
2020-01-01,2020,202001,New York,-0.6917069872001749
2020-02-01,2020,202002,New York,-0.6866087756390122
2020-03-01,2020,202003,New York,-0.6881529400120101
2020-04-01,2020,202004,New York,-0.689411929977819
2020-05-01,2020,202005,New York,-0.6923400550425365
2020-06-01,2020,202006,New York,-0.6918737452596657
2020-07-01,2020,202007,New York,-0.6895713366079956
2020-08-01,2020,202008,New York,-0.6741824511679466
2020-09-01,2020,202009,New York,-0.6586236874590856
2020-10-01,2020,202010,New York,-0.6380333597048828
2020-11-01,2020,202011,New York,-0.6212575075341062
2020-12-01,2020,202012,New York,-0.6047616104572198
2021-01-01,2021,202101,New York,-0.5896581136135595
2021-02-01,2021,202102,New York,-0.5789297719424082
2021-03-01,2021,202103,New York,-0.5655207521933443
2021-04-01,2021,202104,New York,-0.555021926040129
2021-05-01,2021,202105,New York,-0.5408889006837168
2021-06-01,2021,202106,New York,-0.5288920682592293
2021-07-01,2021,202107,New York,-0.5175062244102699
2021-08-01,2021,202108,New York,-0.509924595624561
2021-09-01,2021,202109,New York,-0.505627689925535
2021-10-01,2021,202110,New York,-0.49899775000344615
2021-11-01,2021,202111,New York,-0.49084199858335076
2021-12-01,2021,202112,New York,-0.4809407812124453
2022-01-01,2022,202201,New York,-0.473060561960172
2022-02-01,2022,202202,New York,-0.46386219544805574
2022-03-01,2022,202203,New York,-0.44829228534006926
2022-04-01,2022,202204,New York,-0.43157101364885886
2022-05-01,2022,202205,New York,-0.4204381743043175
2022-06-01,2022,202206,New York,-0.41332467855670973
2022-07-01,2022,202207,New York,-0.4177496573275832
2022-08-01,2022,202208,New York,-0.4230681322751577
2022-09-01,2022,202209,New York,-0.43523982615337165
2022-10-01,2022,202210,New York,-0.44302974305462595
2022-11-01,2022,202211,New York,-0.4532096789228719
2022-12-01,2022,202212,New York,-0.4648794631837214
2023-01-01,2023,202301,New York,-0.471757441664554
2023-02-01,2023,202302,New York,-0.47711134283230816
2023-03-01,2023,202303,New York,-0.472085374739291
1997-01-01,1997,199701,San Francisco,-0.9462985897116365
1997-02-01,1997,199702,San Francisco,-0.9440350578647303
1997-03-01,1997,199703,San Francisco,-0.939292423595897
1997-04-01,1997,199704,San Francisco,-0.9365354833103305
1997-05-01,1997,199705,San Francisco,-0.9346260561859339
1997-06-01,1997,199706,San Francisco,-0.9317906567109242
1997-07-01,1997,199707,San Francisco,-0.9309581055162859
1997-08-01,1997,199708,San Francisco,-0.9306809096748712
1997-09-01,1997,199709,San Francisco,-0.9350689275830746
1997-10-01,1997,199710,San Francisco,-0.9290325121261134
1997-11-01,1997,199711,San Francisco,-0.9252961935058721
1997-12-01,1997,199712,San Francisco,-0.9233286422319527
1998-01-01,1998,199801,San Francisco,-0.9167805338525907
1998-02-01,1998,199802,San Francisco,-0.9137421247418906
1998-03-01,1998,199803,San Francisco,-0.9108281192578085
1998-04-01,1998,199804,San Francisco,-0.9095974223712346
1998-05-01,1998,199805,San Francisco,-0.9055734109794678
1998-06-01,1998,199806,San Francisco,-0.8935263038629992
1998-07-01,1998,199807,San Francisco,-0.8899422611850891
1998-08-01,1998,199808,San Francisco,-0.8817319969517037
1998-09-01,1998,199809,San Francisco,-0.876182703096771
1998-10-01,1998,199810,San Francisco,-0.8758804589232527
1998-11-01,1998,199811,San Francisco,-0.878428700304517
1998-12-01,1998,199812,San Francisco,-0.8805563542094008
1999-01-01,1999,199901,San Francisco,-0.8781376233834433
1999-02-01,1999,199902,San Francisco,-0.8715160926055674
1999-03-01,1999,199903,San Francisco,-0.865031691800219
1999-04-01,1999,199904,San Francisco,-0.8598815529577442
1999-05-01,1999,199905,San Francisco,-0.853800740695327
1999-06-01,1999,199906,San Francisco,-0.8459939768603038
1999-07-01,1999,199907,San Francisco,-0.8326575838529378
1999-08-01,1999,199908,San Francisco,-0.8276701116630498
1999-09-01,1999,199909,San Francisco,-0.8169951896994956
1999-10-01,1999,199910,San Francisco,-0.8099207694732051
1999-11-01,1999,199911,San Francisco,-0.7998383912978317
1999-12-01,1999,199912,San Francisco,-0.789528581282605
2000-01-01,2000,200001,San Francisco,-0.7808569787335395
2000-02-01,2000,200002,San Francisco,-0.7566474013215254
2000-03-01,2000,200003,San Francisco,-0.7316446091479936
2000-04-01,2000,200004,San Francisco,-0.7063201468666405
2000-05-01,2000,200005,San Francisco,-0.684316485863584
2000-06-01,2000,200006,San Francisco,-0.6612691590426882
2000-07-01,2000,200007,San Francisco,-0.6619963312897283
2000-08-01,2000,200008,San Francisco,-0.6576839603264562
2000-09-01,2000,200009,San Francisco,-0.6523402255254034
2000-10-01,2000,200010,San Francisco,-0.6423874085142689
2000-11-01,2000,200011,San Francisco,-0.628689496621126
2000-12-01,2000,200012,San Francisco,-0.6101304227301929
2001-01-01,2001,200101,San Francisco,-0.592484132303368
2001-02-01,2001,200102,San Francisco,-0.5884631372919618
2001-03-01,2001,200103,San Francisco,-0.6009301475982154
2001-04-01,2001,200104,San Francisco,-0.6174718311681531
2001-05-01,2001,200105,San Francisco,-0.6364524075663107
2001-06-01,2001,200106,San Francisco,-0.6574834087923636
2001-07-01,2001,200107,San Francisco,-0.6804501782283179
2001-08-01,2001,200108,San Francisco,-0.6936876783172332
2001-09-01,2001,200109,San Francisco,-0.6994912717655168
2001-10-01,2001,200110,San Francisco,-0.7089282255970639
2001-11-01,2001,200111,San Francisco,-0.7134994944708106
2001-12-01,2001,200112,San Francisco,-0.7250119586569417
2002-01-01,2002,200201,San Francisco,-0.7257834363113433
2002-02-01,2002,200202,San Francisco,-0.7208592160245386
2002-03-01,2002,200203,San Francisco,-0.705726438992575
2002-04-01,2002,200204,San Francisco,-0.6839431294958427
2002-05-01,2002,200205,San Francisco,-0.6603448233321272
2002-06-01,2002,200206,San Francisco,-0.6442175354209798
2002-07-01,2002,200207,San Francisco,-0.6368971472339613
2002-08-01,2002,200208,San Francisco,-0.6237691354320205
2002-09-01,2002,200209,San Francisco,-0.6173779942753219
2002-10-01,2002,200210,San Francisco,-0.6086779478781903
2002-11-01,2002,200211,San Francisco,-0.6045107613846943
2002-12-01,2002,200212,San Francisco,-0.6066336863347788
2003-01-01,2003,200301,San Francisco,-0.6079853263617023
2003-02-01,2003,200302,San Francisco,-0.606038754594536
2003-03-01,2003,200303,San Francisco,-0.6045433579564943
2003-04-01,2003,200304,San Francisco,-0.6014086489957791
2003-05-01,2003,200305,San Francisco,-0.5986000599768815
2003-06-01,2003,200306,San Francisco,-0.5938570515830994
2003-07-01,2003,200307,San Francisco,-0.5854476136272515
2003-08-01,2003,200308,San Francisco,-0.5751817594823541
2003-09-01,2003,200309,San Francisco,-0.5612763917024788
2003-10-01,2003,200310,San Francisco,-0.5470464777715369
2003-11-01,2003,200311,San Francisco,-0.5339081801608154
2003-12-01,2003,200312,San Francisco,-0.5223797392056264
2004-01-01,2004,200401,San Francisco,-0.5086495004417104
2004-02-01,2004,200402,San Francisco,-0.4938403087683092
2004-03-01,2004,200403,San Francisco,-0.48019895446005467
2004-04-01,2004,200404,San Francisco,-0.4648423275237539
2004-05-01,2004,200405,San Francisco,-0.450403429271951
2004-06-01,2004,200406,San Francisco,-0.432369667981102
2004-07-01,2004,200407,San Francisco,-0.41915533201822
2004-08-01,2004,200408,San Francisco,-0.40545866342981185
2004-09-01,2004,200409,San Francisco,-0.39248116158668367
2004-10-01,2004,200410,San Francisco,-0.37740973787488663
2004-11-01,2004,200411,San Francisco,-0.36038812248504115
2004-12-01,2004,200412,San Francisco,-0.34005388196634545
2005-01-01,2005,200501,San Francisco,-0.3162538253902749
2005-02-01,2005,200502,San Francisco,-0.29432261118619074
2005-03-01,2005,200503,San Francisco,-0.2714955391947971
2005-04-01,2005,200504,San Francisco,-0.2608422813489728
2005-05-01,2005,200505,San Francisco,-0.25039706333332123
2005-06-01,2005,200506,San Francisco,-0.23887392545110053
2005-07-01,2005,200507,San Francisco,-0.22758785049297092
2005-08-01,2005,200508,San Francisco,-0.22088703712653146
2005-09-01,2005,200509,San Francisco,-0.21114039709271637
2005-10-01,2005,200510,San Francisco,-0.2055943995151326
2005-11-01,2005,200511,San Francisco,-0.19988515643089677
2005-12-01,2005,200512,San Francisco,-0.19610195917842344
2006-01-01,2006,200601,San Francisco,-0.19306448271889298
2006-02-01,2006,200602,San Francisco,-0.1899660938988399
2006-03-01,2006,200603,San Francisco,-0.19195161295754026
2006-04-01,2006,200604,San Francisco,-0.19636356386634013
2006-05-01,2006,200605,San Francisco,-0.20226751823373057
2006-06-01,2006,200606,San Francisco,-0.20719227999248524
2006-07-01,2006,200607,San Francisco,-0.21780689345764248
2006-08-01,2006,200608,San Francisco,-0.22132183131355365
2006-09-01,2006,200609,San Francisco,-0.22632930978578436
2006-10-01,2006,200610,San Francisco,-0.22724428337302616
2006-11-01,2006,200611,San Francisco,-0.23327219367492535
2006-12-01,2006,200612,San Francisco,-0.23896968826605836
2007-01-01,2007,200701,San Francisco,-0.23933286387857322
2007-02-01,2007,200702,San Francisco,-0.24367690579476964
2007-03-01,2007,200703,San Francisco,-0.24318577334948355
2007-04-01,2007,200704,San Francisco,-0.25211544047393986
2007-05-01,2007,200705,San Francisco,-0.26684301041362524
2007-06-01,2007,200706,San Francisco,-0.2835440089115995
2007-07-01,2007,200707,San Francisco,-0.2978924823745368
2007-08-01,2007,200708,San Francisco,-0.3072203067639441
2007-09-01,2007,200709,San Francisco,-0.3188797779350594
2007-10-01,2007,200710,San Francisco,-0.34094190748524333
2007-11-01,2007,200711,San Francisco,-0.37104853728753096
2007-12-01,2007,200712,San Francisco,-0.398099922314449
